,Unnamed: 0,input,output
954,954,"Hello,

I'm from the Republic of Georgia and I recently got accepted to Online AI
Camp. However my family can't pay for a camp 199$ a month. In my country we
don't have tax return forms. What other material can I provide you with to
be considered for the financial aid?  I've recently filled out CSS and if
that would be helpful please let me know.

Keti",monetary_issues
955,955,Thanks.,unactionable
956,956,"Hi Michael,

We have registered Tushar & made first payment. Please confirm as we didnât
receive any email confirmation yet.

Tushar is looking forward to joining!

Regards,
Sanjay & Shuchi.",registration
957,957,"Hi!

I am following up on my email and request below. Is it possible to speak to
someone on phone so that we can learn more about the program & decide
accordingly?

Thanks!
Shuchi.",others
958,958,"Hi,
  I am the parent of Siddhant Hullur who will be the participant. The
medical info form attached has me as the participant. Should it be Siddhant
instead?

Regards
Sadanand Hullur",registration
959,959,"<!--
/* Font Definitions */
@font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;}
@font-face
	{font-family:Calibri;
	panose-1:2 15 5 2 2 2 4 3 2 4;}
/* Style Definitions */
p.MsoNormal, li.MsoNormal, div.MsoNormal
	{margin:0cm;
	margin-bottom:.0001pt;
	font-size:11.0pt;
	font-family:""Calibri"",sans-serif;}
a:link, span.MsoHyperlink
	{mso-style-priority:99;
	color:blue;
	text-decoration:underline;}
.MsoChpDefault
	{mso-style-type:export-only;}
@page WordSection1
	{size:612.0pt 792.0pt;
	margin:72.0pt 72.0pt 72.0pt 72.0pt;}
div.WordSection1
	{page:WordSection1;}
-->Hello,I am from Ethiopia.I hope I hear from you soon,Thanks for your time. Dagmawi GuangulSent from Mail for Windows 10 From: Hello AI CampSent: 08 June 2020 00:24To: Dagmawi GuangulSubject: Re: Eligibility Which country are you in? Thanks~  On Thu, May 28, 2020 at 3:40 AM Dagmawi Guangul <dagmawibelayg@gmail.com> wrote:Hello,I wanted to know if International students are eligible for the summer program. Thanks for your time,I hope I hear from you soon. Dagmawi GuangulSent from Mail for Windows 10",unactionable
960,960,"<!--
/* Font Definitions */
@font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;}
@font-face
	{font-family:Calibri;
	panose-1:2 15 5 2 2 2 4 3 2 4;}
/* Style Definitions */
p.MsoNormal, li.MsoNormal, div.MsoNormal
	{margin:0cm;
	margin-bottom:.0001pt;
	font-size:11.0pt;
	font-family:""Calibri"",sans-serif;}
a:link, span.MsoHyperlink
	{mso-style-priority:99;
	color:blue;
	text-decoration:underline;}
.MsoChpDefault
	{mso-style-type:export-only;}
@page WordSection1
	{size:612.0pt 792.0pt;
	margin:72.0pt 72.0pt 72.0pt 72.0pt;}
div.WordSection1
	{page:WordSection1;}
-->Hello,I wanted to know if International students are eligible for the summer program. Thanks for your time,I hope I hear from you soon. Dagmawi GuangulSent from Mail for Windows 10",unactionable
961,961,"Dr. Zhang and Dr. Jiang,

I just wanted to circle back on my previous email.


Did you get a chance to review my last email? Would like to chat whenever
you have time this/next week and I am super excited to see what we could
potentially do for *Ai Camp.*

Have a wonderful day ahead.",unactionable
962,962,"Dr. Zhang and Dr. Jiang,

I understand that you are looking for an *Admin Assistant *to collect high
school educatiors, administators and club emails for marketing purpose at Ai
Camp .



I think I can help, I am happy to perform a quick test task for *FREE *to
build the trust factor, *please find attached an excel list of private
schools *from CT which I created for a client of mine. It is very much
similar to what you're looking for.


I am ready to start NOW, Available on Skype, Gtalk, Slack and Asana.



Rate starts at *$14/Hr.* Await and appreciate your response.



Have a great day ahead.",others
963,963,"Hello Michael,

Thank you so much for your help. I forgot to say this in my application,
but we want to have a scholarship. How should I submit my family's previous
year tax return. Should I do this by email?

Thanks,

Catherine",monetary_issues
964,964,"Hello Michael,

Thank you so much for the quick response.
I just have a clarifying question:
Based on what you stated, does this mean that there are separate 2 classes
per session since there are three sessions?

Thanks,

Catherine",program_info
965,965,"Hello,

I am very interested in your AI summer camp and would like to ask a few
questions regarding this program.

   1. I understand that this is a summer camp open to all genders.
   Approximately, what is the ratio between the number of females and the
   number of males in your program?
   2. Approximately how many campers attend this program?
   3. How many long has this summer camp been around

Thanks,

Catherine",others
966,966,"Thank you very much, I appreciate it! The other program is unrelated to AI, it is a chemistry lab. I am confident that your camp is my best option in terms of AI.

Emily",unactionable
967,967,"Hello,

I sincerely apologize for my lack of responsiveness. I am still interested,
but have been waiting on the decision for another program and unfortunately
that decision has been delayed until April 15th because of COVID-19. I was
wondering if it would be possible to keep one spot open until mid-April,
where I can let you know for sure whether or not I will be attending. I
understand if this is not possible; in that case, thank you for your
consideration.


Emily",registration
968,968,"Hi,

I am from Woodstock school, Mussourie. I am a sophomore and I like to code
and make my own softwares. Artificial intelligence is something the world
is headed towards and is inevitable. I like to be part of the future and AI
is the future. I want to introduce AI in my school as we don't have a lot
of people who are into AI and this will give them a chance to start
learning AI and take interest in it.

Thanks",others
969,969,"Hi,

I want to start an AI club at my school.

Thanks",others
970,970,"Hello! I applied to AI Camp Online earlier this month and got an email
saying I got accepted. I emailed back inquiring about the AI Camp
Scholarship, but I haven't received a response yet. Are there still any
spots available?",registration
971,971,"To Whom It May Concern,

 

I'm looking for Data Scientist role and interested in submitting my profile
to your client. I've been in the Data Science field since 2014 and currently
holding a Permanent Resident status. I'm currently a Lead Data Scientist at
TransUnion in Atlanta, GA and overall I have 7+ years of experience.

 

I'd like to discuss this opportunity further over the phone. Please don't
hesitate to contact me at (404) 410-6052. In case, I missed your call please
drop me an email at MohammadNejad114@gmail.com
 

 

 

 

Sincerely Yours,

 

Mohsen Nejad

Lead Data Scientist

E: MohammadNejad114@gmail.com

C: (404) 410-6052",others
972,972,"A funny Puppet Show as a Special Entertainment for your Camp Kids


**",others
973,973,"Hi!

My son, Tushar attended the class today.  I am interested in learning more
about the program.  Can you please share how the program works, course
details & objectives ?

Thanks,
Shuchi (Tusharâs mom)",program_info
974,974,"Hello,

This is Nikhil Chandra. I founded the Artificial Intelligence Club at
my school, Leland High School. And I would love to know more about
what you guys do regarding AI clubs and possible ways I could direct
the club's future.

Thank you,
   Nikhil Chandra",others
